,Total Assets,Total Current Assets,Total Non-Current Assets,Total Liabilities,Total Current Liabilities,Total Non-Current Liabilities,Total Equity,Cash Generated from Operating Activities,Income/Loss before Non-Cash Adjustment,Changes in Operating Capital,Cash Flow from Investing Activities,Cash Flow from Financing Activities,Change in Cash,"Cash and Cash Equivalents, Beginning of Period",Gross Profit,Total Revenue,Total Operating Profit/Loss,Diluted EPS,Diluted WASO,Open,return,Net Income,Gross Margin,Total Current Equity,Net Income to Total Assets ratio,Net Income to Total Equity ratio,Total Assets to Total Equity ratio,Total Revenue to Total Assets ratio,Total Revenue to Total Equity ratio,Gross Profit to Total Assets ratio,Gross Profit to Total Equity ratio,Price to Total Assets ratio,Price to Total Current Assets ratio,Price to Total Non-Current Assets ratio,Price to Total Liabilities ratio,Price to Total Current Liabilities ratio,Price to Total Non-Current Liabilities ratio,Price to Total Equity ratio,Price to Cash Generated from Operating Activities ratio,Price to Income/Loss before Non-Cash Adjustment ratio,Price to Changes in Operating Capital ratio,Price to Cash Flow from Investing Activities ratio,Price to Cash Flow from Financing Activities ratio,Price to Change in Cash ratio,"Price to Cash and Cash Equivalents, Beginning of Period ratio",Price to Gross Profit ratio,Price to Total Revenue ratio,Price to Total Operating Profit/Loss ratio,Price to Diluted EPS ratio,Price to Net Income ratio
3392,105230000.0,45006000.0,60224000.0,45600000.0,22149000.0,23451000.0,59630000.0,12561000.0,7145000.0,-3318000.0,-10904000.0,-1708000.0,-51000.0,577000.0,39343000.0,160898000.0,10229000.0,0.95,7515000.0,19.0,0.6810526842105262,7139250.0,0.24452137378960584,22857000.0,0.06784424593747031,0.11972580915646487,1.7647157471071608,1.529012638981279,2.6982726815361393,0.373876271025373,0.6597853429481805,5538421.052631579,2368736.8421052634,3169684.210526316,2400000.0,1165736.8421052631,1234263.1578947369,3138421.052631579,661105.2631578947,376052.63157894736,-174631.57894736843,-573894.7368421053,-89894.73684210527,-2684.2105263157896,30368.42105263158,2070684.2105263157,8468315.789473685,538368.4210526316,0.049999999999999996,375750.0
3393,128122000.0,48460000.0,79662000.0,61035000.0,20922000.0,40113000.0,67087000.0,11561000.0,8067000.0,-5455000.0,-20242000.0,8247000.0,-434000.0,788000.0,42478000.0,173099000.0,10850000.0,1.08,7487000.0,31.940001,0.0992485880009834,8085960.000000001,0.24539714267557872,27538000.0,0.06311140943787953,0.12052946174370595,1.909788781731185,1.3510482196656313,2.580216733495312,0.3315433727228735,0.6331778138834647,4011333.6251930613,1517219.7395986307,2494113.885594431,1910926.6778044247,655040.680806491,1255885.9969979338,2100406.947388637,361959.9135266151,252567.30580565732,-170788.9739890741,-633750.7628756806,258202.87231675416,-13587.977032311303,24671.257837468445,1329931.0792131785,5419505.152801968,339699.42580778257,0.033813399066581123,253160.91881149288
3394,132116000.0,48928000.0,83188000.0,57038000.0,25142000.0,31896000.0,75078000.0,23639000.0,7791000.0,5807000.0,-10151000.0,-12655000.0,833000.0,499000.0,46118000.0,173335000.0,11073000.0,1.03,7548000.0,35.110001,1.6570777084284336,7774440.0,0.2660628263189777,23786000.0,0.05884555996245724,0.10355150643330936,1.7597165614427661,1.3119909776257228,2.3087322517914703,0.34907202761209843,0.6142678281254162,3762916.440816963,1393563.0477481333,2369353.39306883,1624551.3635844102,716092.261005632,908459.1025787782,2138365.0772325527,673283.9455060113,221902.58553396226,165394.46979793595,-289119.90062318713,-360438.61120938166,23725.433673442505,14212.474673526784,1313528.8717308783,4936912.419911353,315380.2245690623,0.02933637056860238,221430.92505181074
3395,177762000.0,59704000.0,118058000.0,91586000.0,27710000.0,63876000.0,86176000.0,17618000.0,11380000.0,-6339000.0,-39851000.0,23694000.0,1461000.0,560000.0,58439000.0,204959000.0,14143000.0,1.5,7589000.0,93.290001,-0.2378604648101569,11383500.0,0.28512531774647615,31994000.0,0.06403787086103892,0.13209594318603787,2.0627784998143333,1.1529967034574318,2.378376810248793,0.3287485514339398,0.6781354437430375,1905477.5227197178,639982.8423198323,1265494.6803998854,981734.3661514163,297030.7610994666,684703.6050519497,923743.1565683014,188851.96496031765,121985.20611013821,-67949.40435256292,-427173.3258958803,253982.2033017236,15660.842366160978,6002.786943908382,626422.9753840392,2197009.3022080683,151602.52812088619,0.016078893599754597,122022.72352853764
3396,195749000.0,67599000.0,128150000.0,96119000.0,28318000.0,67801000.0,99630000.0,16951000.0,10688000.0,-8045000.0,-18513000.0,876000.0,-686000.0,1396000.0,68355000.0,230569000.0,16248000.0,1.4,7645000.0,71.099998,0.5323488054106555,10703000.0,0.2964622303952396,39281000.0,0.05467716310172721,0.10742748168222423,1.9647596105590686,1.1778808576289024,2.314252735119944,0.34919718619252205,0.6860885275519422,2753150.569708877,950759.5204151764,1802391.0492937004,1351884.7075073053,398284.1180951932,953600.5894121123,1401265.8622015715,238410.69587653154,150323.49227351596,-113150.49544727131,-260379.75415976805,12320.675452058382,-9648.382831178138,19634.318414467467,961392.4321066788,3242883.354230193,228523.21317927464,0.019690577206485996,150534.46274358546
3397,296952000.0,184520000.0,112432000.0,47754000.0,38854000.0,8900000.0,249198000.0,3104000.0,-48429000.0,-1979000.0,-9823000.0,110439000.0,103720000.0,43819000.0,189136000.0,206649000.0,-47505000.0,-0.68,70837000.0,11.05,1.0760181900452486,-48169160.0,0.9152524328692614,145666000.0,-0.16221193997683128,-0.1932967359288598,1.1916307514506537,0.6959003475309141,0.8292562540630342,0.6369244861122336,0.7589788040032424,26873484.162895925,16698642.533936651,10174841.628959276,4321628.959276018,3516199.0950226244,805429.8642533936,22551855.20361991,280904.9773755656,-4382714.932126696,-179095.02262443438,-888959.2760180995,9994479.638009049,9386425.339366516,3965520.36199095,17116380.090497736,18701266.96832579,-4299095.022624434,-0.06153846153846154,-4359200.0
3398,302374000.0,152959000.0,149415000.0,69682000.0,39104000.0,30578000.0,232692000.0,-11369000.0,-64911000.0,-8622000.0,-29836000.0,6037000.0,-35168000.0,147539000.0,236181000.0,259838000.0,-63982000.0,-0.79,81914000.0,22.940001,-0.597646050669309,-64712060.0,0.9089548103048822,113855000.0,-0.21401330802251517,-0.27810178261392743,1.2994602306912142,0.8593265293973689,1.1166606501297853,0.7810889825183382,1.0149940694136454,13181080.506491696,6667785.236800993,6513295.269690704,3037576.1535494267,1704620.6754742514,1332955.4780751753,10143504.35294227,-495597.1885092769,-2829598.8304446894,-375850.02720793255,-1300610.231010888,263164.7662090337,-1533042.653311131,6431516.720509297,10295596.7613079,11326852.16535082,-2789101.883648567,-0.0344376619687157,-2820926.6425053775
3399,294448000.0,152910000.0,141538000.0,69867000.0,35361000.0,34506000.0,224581000.0,2768000.0,-41708000.0,-6214000.0,-16639000.0,9221000.0,-4650000.0,112371000.0,252340000.0,277507000.0,-38899000.0,-0.49,84483000.0,9.23,0.3456121343445286,-41396670.0,0.9093103957738004,117549000.0,-0.1405907664511221,-0.18432846055543434,1.3110993360969985,0.9424652230614574,1.2356655282503863,0.8569934249850568,1.1236035105374007,31901191.765980497,16566630.552546045,15334561.213434452,7569555.796316359,3831094.257854821,3738461.5384615385,24331635.969664138,299891.6576381365,-4518743.228602383,-673239.4366197183,-1802708.5590465872,999024.9187432285,-503791.9826652221,12174539.54496208,27339111.59263272,30065763.813651137,-4214409.534127844,-0.05308775731310942,-4485013.001083423
3400,384834000.0,243551000.0,141283000.0,71716000.0,37978000.0,33738000.0,313118000.0,22118000.0,-32849000.0,568000.0,-19809000.0,87732000.0,90041000.0,107721000.0,294922000.0,323149000.0,-33663000.0,-0.35,94865000.0,12.42,-0.0909822866344606,-33202749.999999996,0.9126502016097837,205573000.0,-0.08627810952254737,-0.1060390970816114,1.2290382539489906,0.8397101087741727,1.032035845911126,0.7663616000665222,0.941887722839313,30985024.154589374,19609581.320450887,11375442.834138487,5774235.104669888,3057809.9838969405,2716425.120772947,25210789.049919486,1780837.3590982286,-2644847.0209339773,45732.689210950084,-1594927.536231884,7063768.115942029,7249677.938808373,8673188.405797102,23745732.68921095,26018438.00322061,-2710386.473429952,-0.028180354267310786,-2673329.307568438
3401,420960000.0,255459000.0,165501000.0,74407000.0,41562000.0,32845000.0,346553000.0,24833000.0,-28321000.0,-8813000.0,-43190000.0,16723000.0,-1634000.0,197762000.0,322417000.0,353571000.0,-29163000.0,-0.28,102149000.0,11.29,-0.2108060230292293,-28601720.000000004,0.9118875699647313,213897000.0,-0.0679440326871912,-0.08253202251892208,1.2147059757093432,0.8399159064994298,1.0202508707181874,0.7659088749524895,0.9303540872536091,37286093.888396814,22627015.057573076,14659078.830823738,6590522.586359611,3681310.894596989,2909211.691762622,30695571.3020372,2199557.13020372,-2508503.100088574,-780602.3029229407,-3825509.300265722,1481222.3206377325,-144729.84942426928,17516563.33038087,28557750.2214349,31317183.348095663,-2583082.373782108,-0.02480070859167405,-2533367.581930913
3402,421687000.0,239741000.0,181946000.0,94416000.0,54170000.0,40246000.0,327271000.0,20344000.0,-54890000.0,1358000.0,-34458000.0,-480000.0,-14594000.0,196128000.0,320453000.0,353880000.0,-56816000.0,-0.52,105805000.0,8.91,-0.4612794612794613,-55018600.0,0.9055414264722504,185571000.0,-0.13047260171643896,-0.1681132761534019,1.288494855945073,0.8392006393367593,1.0813057068912308,0.7599309440414336,0.9791671122708703,47327384.9607183,26906958.47362514,20420426.487093154,10596632.996632997,6079685.746352413,4516947.250280583,36730751.964085296,2283277.21661055,-6160493.8271604935,152413.01907968574,-3867340.067340067,-53872.05387205387,-1637934.9046015712,22012121.21212121,35965544.332210995,39717171.71717171,-6376655.44332211,-0.058361391694725026,-6174927.048260381
3403,458061000.0,324938000.0,133123000.0,75279000.0,42877000.0,32402000.0,382782000.0,29898000.0,-19839000.0,-14232000.0,101901000.0,-49238000.0,91780000.0,181534000.0,257129000.0,278678000.0,-10252000.0,0.72,106315000.0,4.8,-0.1062499999999999,76546800.0,0.9226741974608688,282061000.0,0.16711049401717237,0.1999749204508049,1.1966628524852265,0.6083862193026693,0.7280331886034348,0.5613422666413426,0.6717374380195515,95429375.0,67695416.66666667,27733958.333333336,15683125.0,8932708.333333334,6750416.666666667,79746250.0,6228750.0,-4133125.0,-2965000.0,21229375.0,-10257916.666666668,19120833.333333336,37819583.333333336,53568541.66666667,58057916.66666667,-2135833.3333333335,0.15,15947250.0
3404,387670000.0,269938000.0,117732000.0,57884000.0,31481000.0,26403000.0,329786000.0,14374000.0,-38329000.0,3648000.0,-4205000.0,-38086000.0,-28097000.0,273314000.0,209459000.0,231698000.0,-33478000.0,-0.39,97352000.0,4.29,-0.2074592074592074,-37967280.0,0.9040172983797875,238457000.0,-0.09793711146077849,-0.11512702176562983,1.1755198825905284,0.5976681197926071,0.7025707580067074,0.5403023189826399,0.6351361185738631,90365967.36596736,62922610.72261072,27443356.643356644,13492773.892773893,7338228.438228439,6154545.454545454,76873193.47319347,3350582.7505827504,-8934498.834498834,850349.6503496503,-980186.4801864802,-8877855.477855477,-6549417.249417249,63709557.10955711,48824941.72494172,54008857.808857806,-7803729.603729604,-0.09090909090909091,-8850181.818181818
3405,251527000.0,197835000.0,53692000.0,54260000.0,30779000.0,23481000.0,197267000.0,-29137000.0,-118685000.0,-5472000.0,-8028000.0,-32534000.0,-69699000.0,245217000.0,145311000.0,161524000.0,-65920000.0,-1.3,91452000.0,3.4,-0.2558823529411765,-118887600.0,0.8996248235556326,167056000.0,-0.4726633721230723,-0.6026735338399225,1.275058676818728,0.6421736036290339,0.8188090253311502,0.5777153148568543,0.7366209249392954,73978529.41176471,58186764.705882356,15791764.705882354,15958823.529411765,9052647.05882353,6906176.470588235,58019705.88235294,-8569705.88235294,-34907352.941176474,-1609411.7647058824,-2361176.470588235,-9568823.529411765,-20499705.88235294,72122647.05882353,42738529.4117647,47507058.823529415,-19388235.29411765,-0.3823529411764706,-34966941.17647059
3406,5581193000.0,893615000.0,4687578000.0,4121257000.0,162126000.0,3959131000.0,1459936000.0,605098000.0,244820000.0,15018000.0,-92234000.0,-450241000.0,-170792000.0,1027222000.0,787098000.0,820468000.0,404756000.0,20.56,11907246.0,32.549999,-0.3551459095282921,244812977.76,0.9593280907969598,731489000.0,0.04386391543170071,0.16768747243714793,3.822902510794994,0.14700584624111726,0.56198901869671,0.14102683781048245,0.5391318523551717,171465228.00200394,27453610.674458086,144011617.32754585,126613122.16937396,4980829.646108437,121632292.52326551,44852105.83262998,18589800.878334895,7521351.997583779,461382.50265384035,-2833609.9180832542,-13832289.211437456,-5247066.213427533,31558280.5394249,24181198.899576005,25206390.943360705,12434900.535634425,0.631643644597347,7521136.260557181
3407,6365957000.0,1617435000.0,4748522000.0,4666158000.0,181955000.0,4484203000.0,1699799000.0,545067000.0,157762000.0,-58625000.0,-272863000.0,605240000.0,628769000.0,818378000.0,727997000.0,758212000.0,412708000.0,2.22,46620495.0,20.99,0.3973320628870891,103497498.9,0.9601496679029085,1435480000.0,0.016257963869375808,0.060888080826027084,3.7451233940012907,0.11910416611359455,0.4460597988350387,0.11435782553982064,0.42828416771630057,303285231.0624107,77057408.28966175,226227822.77274895,222303858.9804669,8668651.738923298,213635207.24154362,80981372.0819438,25967937.11291091,7516055.264411625,-2792996.6650786093,-12999666.507860888,28834683.182467844,29955645.545497857,38988947.11767509,34683039.54263935,36122534.54025727,19662124.8213435,0.10576464983325395,4930800.328727966
3408,6479593000.0,1788288000.0,4691305000.0,4643891000.0,171396000.0,4472495000.0,1835702000.0,490104000.0,-80117000.0,-6744000.0,74000.0,-104865000.0,124057000.0,1449593000.0,705165000.0,759169000.0,296446000.0,-1.9,12311264.0,29.33,-0.7374701670644391,-23391401.599999998,0.9288643240174453,1616892000.0,-0.0036100109374153587,-0.012742483039186098,3.5297630007484875,0.11716306872977979,0.4135578650565288,0.10882859463549639,0.3841391467678305,220920320.4909649,60971292.19229458,159949028.29867032,158332458.23389024,5843709.512444597,152488748.72144562,62587862.25707467,16709989.771564951,-2731571.769519264,-229935.21991135358,2523.0139788612346,-3575349.471530856,4229696.556426867,49423559.49539721,24042448.005455166,25883702.693487898,10107262.188885102,-0.0647800886464371,-797524.7732696898
3409,884146000.0,394084000.0,490062000.0,688585000.0,300325000.0,388260000.0,195561000.0,125337000.0,-1372000.0,43461000.0,17297000.0,-31798000.0,83264000.0,112871000.0,63788000.0,828008000.0,-46836000.0,0.07,63182000.0,5.83,1.2915951972555746,4422740.0,0.0770379030154298,93759000.0,0.00500227338018834,0.0226156544505295,4.521075265518176,0.9365059616850611,4.234013939384642,0.07214645544966555,0.32617955522829195,151654545.45454544,67595883.3619211,84058662.09262435,118110634.64837049,51513722.12692967,66596912.52144082,33543910.806174956,21498627.78730703,-235334.47684391082,7454716.981132075,2966895.3687821613,-5454202.401372213,14281989.708404802,19360377.358490568,10941337.907375643,142025385.9348199,-8033619.2109777015,0.012006861063464838,758617.4957118353
3410,966224000.0,446727000.0,519497000.0,580638000.0,211119000.0,369519000.0,385586000.0,170306000.0,-29127000.0,-72840000.0,-195489000.0,13757000.0,-11426000.0,187167000.0,205365000.0,960561000.0,80903000.0,-0.4,74366000.0,13.36,0.032934131736527,-29746400.0,0.2137969374146983,235608000.0,-0.03078623590388978,-0.07714595446930127,2.505858615198685,0.9941390402225571,2.4911718786470463,0.21254388216397027,0.5326049182283589,72322155.68862276,33437649.700598802,38884505.98802395,43460928.14371258,15802320.359281437,27658607.784431137,28861227.54491018,12747455.089820359,-2180164.670658683,-5452095.808383234,-14632410.17964072,1029715.5688622755,-855239.5209580839,14009505.988023954,15371631.736526947,71898278.44311377,6055613.77245509,-0.029940119760479045,-2226526.9461077848
3411,1379884000.0,697998000.0,681886000.0,697270000.0,247115000.0,450155000.0,682614000.0,327468000.0,209166000.0,-27953000.0,-226725000.0,73331000.0,174074000.0,175575000.0,303100000.0,1249634000.0,174527000.0,2.09,101303000.0,13.8,0.394927536231884,211723270.0,0.24255101893834516,450883000.0,0.1534355569018845,0.31016543756793735,2.021470406408307,0.9056080076296268,1.8306597872296788,0.21965614500929065,0.4440283967220127,99991594.20289855,50579565.217391305,49412028.98550724,50526811.5942029,17906884.05797101,32619927.536231883,49464782.60869565,23729565.217391305,15156956.521739129,-2025579.7101449275,-16429347.826086955,5313840.579710145,12614057.971014492,12722826.086956521,21963768.115942027,90553188.4057971,12646884.057971014,0.15144927536231884,15342265.942028984
3412,1673639000.0,874332000.0,799307000.0,643933000.0,302373000.0,341560000.0,1029706000.0,355635000.0,301656000.0,-169924000.0,-245360000.0,-23318000.0,86957000.0,355284000.0,354305000.0,1387310000.0,219842000.0,2.9,105947000.0,19.25,0.7948051428571429,307246300.0,0.25538992726931975,571959000.0,0.18357979229690513,0.29838254802827213,1.6253561696251162,0.8289183031705165,1.3472874781733815,0.21169738515892614,0.34408365106156513,86942285.71428572,45419844.15584416,41522441.55844156,33451064.935064934,15707688.311688311,17743376.623376623,53491220.77922078,18474545.454545453,15670441.558441559,-8827220.779220778,-12745974.025974026,-1211324.6753246754,4517246.7532467535,18456311.68831169,18405454.545454547,72068051.94805194,11420363.636363637,0.15064935064935064,15960846.753246753
3413,1789977000.0,987959000.0,802018000.0,553772000.0,203721000.0,350051000.0,1236205000.0,312897000.0,133379000.0,-27524000.0,-328217000.0,-48135000.0,-63455000.0,445961000.0,292947000.0,1304034000.0,154943000.0,1.32,102517000.0,34.549999,-0.5840810299299865,135322440.0,0.22464675000805193,784238000.0,0.07560009988955166,0.10946601898552424,1.4479613009169192,0.728519975396332,1.0548687313188347,0.16365964478873193,0.23697283217589316,51808308.3012535,28595051.47887269,23213256.822380807,16028133.604287514,5896411.169215953,10131722.435071561,35780174.696965985,9056353.373555815,3860463.208696475,-796642.5700909572,-9499768.726476664,-1393198.3037105154,-1836613.656631365,12907699.36057017,8478929.33368826,37743387.488954775,4484602.1558495555,0.038205500382214194,3916713.2826834526
3414,1932833000.0,1088481000.0,844352000.0,586110000.0,253056000.0,333054000.0,1346723000.0,291320000.0,88073000.0,-17228000.0,-305094000.0,-17560000.0,-31334000.0,385091000.0,229671000.0,1234003000.0,86716000.0,0.84,107438000.0,14.37,0.6924147529575506,90247920.0,0.18611867232089388,835425000.0,0.046692042199196725,0.06701297891251579,1.435211992369626,0.6384426383448544,0.9163005309926392,0.11882609620179291,0.17054063827528007,134504732.08072373,75746764.09185804,58757967.988865696,40787056.367432155,17610020.876826722,23177035.49060543,93717675.71329159,20272790.53583855,6128949.199721643,-1198886.5692414753,-21231315.24008351,-1221990.257480863,-2180514.961725818,26798260.264439806,15982672.23382046,85873556.01948504,6034516.353514266,0.05845511482254697,6280300.626304802
3415,2094149000.0,1102916000.0,991233000.0,639247000.0,272912000.0,366335000.0,1454902000.0,276561000.0,83289000.0,-59119000.0,-363609000.0,-61187000.0,-148235000.0,355561000.0,233318000.0,1265684000.0,91033000.0,0.76,108480000.0,24.32,0.0563322779605262,82444800.0,0.18434143119451615,830004000.0,0.03936911843426614,0.056666909523802975,1.439374610798528,0.6043906140394022,0.8699445048532478,0.11141423079255583,0.1603668150844524,86108100.32894737,45350164.47368421,40757935.85526316,26284827.30263158,11221710.52631579,15063116.77631579,59823273.026315786,11371751.644736841,3424712.1710526315,-2430879.9342105263,-14951027.960526315,-2515912.8289473685,-6095189.144736842,14620106.907894736,9593667.763157895,52042927.631578945,3743133.2236842103,0.03125,3390000.0
3416,2231241000.0,1196203000.0,1035038000.0,615852000.0,276328000.0,339524000.0,1615389000.0,421293000.0,154075000.0,-3169000.0,-338944000.0,-76857000.0,5492000.0,211683000.0,329118000.0,1508166000.0,166511000.0,1.37,109798000.0,25.690001,0.5648111886021336,150423260.0,0.2182239886060288,919875000.0,0.06741685904839505,0.0931189082010587,1.3812406794895842,0.6759314659420474,0.9336240373061845,0.1475044605221937,0.20373916127941938,86852507.32376383,46562979.89244921,40289527.431314625,23972439.705237847,10756247.148452817,13216192.556785032,62880067.61852598,16399104.071658075,5997469.599164282,-123355.3864011138,-13193615.679501142,-2991708.7196687926,213779.67248814044,8239898.472561368,12811132.237791661,58706342.5960941,6481548.988651265,0.053328141170566716,5855323.244245884
3417,2547608000.0,1495174000.0,1052434000.0,659067000.0,387388000.0,271679000.0,1888541000.0,529820000.0,266471000.0,-46585000.0,-329448000.0,-66650000.0,133722000.0,210930000.0,466308000.0,1677614000.0,302115000.0,2.39,110754000.0,40.200001,0.0783581323791509,264702060.0,0.2779590537513397,1107786000.0,0.1039021937440925,0.14016219928505655,1.3489820978204867,0.6585055471642419,0.8883121944400466,0.18303757877978089,0.24691441700233144,63373331.756882295,37193382.159368604,26179949.59751369,16394701.084708927,9636517.173220966,6758183.911487962,46978630.672173366,13179601.662198963,6628631.675904685,-1158830.816944507,-8195223.676735729,-1657960.1577621852,3326417.827701049,5247014.794850378,11599701.203987531,41731690.5041868,7515298.320514967,0.05945273483948421,6584628.194412234
3418,1494853000000.0,626565600000.0,868287400000.0,472492300000.0,224785200000.0,247707100000.0,1022360700000.0,451441800000.0,302073500000.0,-49649900000.0,-282420500000.0,-32328300000.0,106774900000.0,242695400000.0,377722000000.0,762835000000.0,296819800000.0,9.81,5186020000.0,17.389999,0.2909719546274845,50874856200.0,0.49515557099503826,401780400000.0,0.03403335057025674,0.04976213991793699,1.4621581209058603,0.5103077024964997,0.7461505513660688,0.2526817018128204,0.3694606023099284,85960499480.18974,36030226338.71342,49930273141.47632,27170346588.28905,12926119202.192019,14244227386.097033,58790152891.90069,25959851981.59011,17370530038.55837,-2855083545.4332113,-16240397713.651392,-1859016783.1522014,6140017604.37134,13956033004.94727,21720645297.334404,43866304995.18718,17068419612.905096,0.5641173412373399,2925523814.0036697
3419,1657397400000.0,746744000000.0,910653400000.0,462427300000.0,239772100000.0,222655200000.0,1194970100000.0,570822800000.0,350477600000.0,23225000000.0,-217245800000.0,-116734000000.0,195899600000.0,358449000000.0,410394900000.0,843512500000.0,321729900000.0,11.68,5186080000.0,22.450001,-0.0093541643940239,60573414400.0,0.4865309049954802,506971900000.0,0.036547308690118616,0.05069031802553051,1.386978134431983,0.5089379891630095,0.7058858627508755,0.24761406045405887,0.3434352876276988,73826161522.21997,33262537493.873608,40563624028.34637,20598097078.035763,10680271239.186136,9917825838.849628,53228064444.18421,25426404212.632328,15611473692.139256,1034521112.0480573,-9676872620.183847,-5199732507.807015,8726039700.399122,15966547172.982307,18280395622.254093,37572938192.74217,14330952591.048882,0.5202672374045774,2698147514.5591307
3420,1886296700000.0,817729100000.0,1068567600000.0,526450900000.0,348286000000.0,178164900000.0,1359845800000.0,585777900000.0,385921700000.0,-15059900000.0,-395439700000.0,-157800200000.0,-13405300000.0,562688900000.0,474832100000.0,947909200000.0,377911300000.0,12.79,5186060000.0,22.24,0.3151978417266188,66329707399.99999,0.500925721577552,469443100000.0,0.035163984223690783,0.04877737416992426,1.3871401448605423,0.5025239136557892,0.697071094384378,0.2517271540580016,0.34918084094534835,84815499100.71944,36768394784.17266,48047104316.54677,23671353417.26619,15660341726.618706,8011011690.647483,61144145683.45324,26338934352.517986,17352594424.460434,-677153776.9784173,-17780562050.359715,-7095332733.81295,-602756294.9640288,25300759892.086334,21350364208.633095,42621816546.762596,16992414568.345325,0.575089928057554,2982450872.3021584
3421,1991732000000.0,857203100000.0,1134528900000.0,497285500000.0,386890200000.0,110395300000.0,1494446500000.0,648938600000.0,396161900000.0,9978600000.0,-336164900000.0,-215697600000.0,33455700000.0,541253800000.0,494826400000.0,977442600000.0,386657100000.0,13.3,5186060000.0,29.25,0.3849571965811967,68974598000.0,0.506245993370864,470312900000.0,0.03463046132712634,0.046153942613536184,1.3327556389606452,0.49075006075114525,0.6540499107863681,0.24844025200177533,0.3311101468001698,68093401709.40171,29306088888.88889,38787312820.51282,17001213675.213675,13227015384.615385,3774198290.5982904,51092188034.188034,22185935042.735043,13543996581.19658,341148717.94871795,-11492817094.017094,-7374276923.076923,1143784615.3846154,18504403418.803417,16917141880.34188,33416841025.641026,13219046153.846153,0.45470085470085475,2358105914.5299144
3422,2090031200000.0,951679700000.0,1138351500000.0,428926100000.0,356837100000.0,72089000000.0,1661105100000.0,619336800000.0,397543100000.0,-61664800000.0,-314268900000.0,-245124800000.0,14560600000.0,553391700000.0,497874300000.0,1031361800000.0,385052600000.0,14.0,5186060000.0,40.509998,-0.106393414287505,72604840000.0,0.4827348656892276,594842600000.0,0.03473863930835099,0.04370875750125624,1.2582173156894167,0.4934671788631672,0.6208889491700434,0.23821381231055308,0.2997247434855266,51592972184.2988,23492464749.07256,28100507435.226234,10588154065.07796,8808618060.163815,1779536004.9141448,41004818119.22084,15288492485.23784,9813456421.30123,-1522211874.7080657,-7757810800.188141,-6050970429.571485,359432256.6987043,13660620274.530746,12290158592.454138,25459438432.951786,9505125129.85066,0.34559369763484066,1792269651.5561416
3423,2264725000000.0,822613900000.0,1442111100000.0,650337700000.0,598363800000.0,51973900000.0,1614387300000.0,667182800000.0,389862100000.0,10822100000.0,-458801600000.0,-269638200000.0,-113301100000.0,577814600000.0,492701900000.0,1069988800000.0,373349700000.0,13.65,5186060000.0,36.200001,0.6464087390494823,70789719000.0,0.46047388533412686,224250100000.0,0.031257534137698835,0.04384927891838594,1.4028387116276249,0.4724585987261147,0.6627832119343358,0.21755484661493119,0.3051943607336356,62561462360.180595,22724140256.23922,39837322103.941376,17965129337.97985,16529386283.71861,1435743054.2612417,44596333022.200745,18430463579.268963,10769670973.213509,298953030.41566217,-12674076997.953674,-7448568855.01191,-3129864554.423631,15961728840.83622,13610549347.77488,29557700840.94749,10313527339.405321,0.3770718127880715,1955517045.427706
3424,2760600500000.0,1092185300000.0,1668415200000.0,924836700000.0,631898400000.0,292938300000.0,1835763800000.0,874028600000.0,584746300000.0,-28336500000.0,-505781700000.0,-88615100000.0,228269400000.0,455399300000.0,711130100000.0,1339238500000.0,566783700000.0,19.7,5186060000.0,59.599998,0.8703020929631574,102165382000.0,0.5309958607074095,460286900000.0,0.0370083907468683,0.05565279258693302,1.5037885048174497,0.4851257905662192,0.729526587243958,0.25759978671307204,0.38737559810254457,46318801889.892685,18325257326.350918,27993544563.541763,15517394816.01996,10602322503.433641,4915072312.586319,30801407073.872723,14664909888.084225,9811179859.435566,-475444646.8270016,-8486270419.002363,-1486830586.8063955,3830023618.4571686,7640928108.755977,11931713487.641392,22470445384.914276,9509793943.281675,0.3305369238435209,1714184319.2679303
3425,3725302200000.0,1607072900000.0,2118229300000.0,1573619700000.0,758352800000.0,815266900000.0,2151682500000.0,1195658600000.0,663036000000.0,132466300000.0,-836365800000.0,136608500000.0,412403400000.0,660170600000.0,819537300000.0,1587415000000.0,649980900000.0,22.84,5186060000.0,111.470001,0.1135731217944459,118449610400.0,0.516271611393366,848720100000.0,0.03179597359913513,0.05504976240686068,1.7313438204753722,0.4261171080295177,0.737755221785742,0.2199921660046801,0.3808820771651951,33419773630.39586,14417088773.50777,19002684856.88809,14116979329.712215,6803200800.18659,7313778529.525625,19302794300.683643,10726281414.49465,5948111546.172858,1188358292.021546,-7503057257.530661,1225518065.61839,3699680598.370139,5922405975.397812,7352088388.336877,14240737290.38542,5830993937.104208,0.20489817704406407,1062614240.041139
